u,v
15485441,23697509
15485441,20221159
15485441,40511475
15485441,807095
15485441,78767466
15485441,6539592
15485441,24807616
15485441,13992132
15485441,228794007
15485441,48410093
15485441,24447643
15485441,18671559
15485441,20196258
15485441,18713254
15485441,50735431
15485441,288452305
15485441,262359713
15485441,31353077
15485441,25209206
15485441,32498545
15485441,62290422
15485441,96164737
15485441,407977463
15485441,50374439
15485441,215060612
15485441,1715051
15485441,7070482
15485441,23671862
15485441,14497313
15485441,90420314
15485441,26658046
15485441,169686021
498251722,238268257
498251722,13992132
498251722,498182878
498251722,498213642
498251722,81236738
498251722,74033417
498251722,96164737
498251722,498306782
498251722,498184465
498251722,20793816
238268257,18950402
238268257,498189324
238268257,498184465
238268257,498306782
238268257,96164737
238268257,689423
238268257,81236738
238268257,498182878
28223477,689423
28223477,96164737
28223477,32498545
28223477,54964162
28223477,498184465
28223477,228794007
28223477,19678610
28223477,18671559
28223477,178456134
28223477,33051095
28223477,498182878
28223477,13992132
28223477,14075928
28223477,288452305
28223477,807095
28223477,200163448
28223477,62290422
28223477,23779324
28223477,19362341
689423,81236738
689423,13992132
689423,20793816
689423,18950402
689423,48410093
689423,19678610
689423,96164737
689423,498182878
689423,74033417
689423,498306782
74033417,30309257
74033417,498213642
74033417,18950402
74033417,498189324
74033417,20793816
74033417,498182878
74033417,81236738
74033417,498184465
74033417,50735431
74033417,237930644
30309257,20793816
30309257,14497313
30309257,48410093
30309257,36686415
30309257,24807616
30309257,62290422
30309257,50735431
30309257,14075928
23680913,50374439
23680913,54964162
23680913,237930644
23680913,125481462
23680913,6539592
23680913,62290422
23680913,24447643
23680913,50735431
23680913,38536306
23680913,155823836
23680913,48410093
23680913,18950402
23680913,26658046
23680913,20196258
23680913,14824849
23680913,19678610
23680913,33051095
50374439,200163448
50374439,18671559
50374439,155823836
50374439,50735431
50374439,18713254
50374439,14824849
50374439,30271564
50374439,50205873
50374439,25209206
50374439,13992132
50374439,125481462
50374439,18266654
50374439,48410093
50374439,1715051
50374439,19678610
50374439,96164737
50374439,24447643
50374439,33051095
50374439,26658046
50374439,215060612
50374439,205302299
50374439,31353077
6539592,87595338
6539592,19678610
6539592,807095
6539592,33051095
6539592,155823836
6539592,141303634
6539592,36686415
6539592,38536306
6539592,50735431
6539592,26658046
6539592,42343110
6539592,18671559
6539592,90420314
6539592,288452305
6539592,228794007
6539592,62290422
6539592,14824849
6539592,24447643
6539592,14075928
144003355,18713254
144003355,50735431
144003355,33051095
144003355,1715051
144003355,119161828
18713254,31353077
18713254,42343110
18713254,87595338
18713254,50735431
18713254,19678610
18713254,215060612
18713254,178456134
18713254,1715051
18713254,24447643
18713254,62290422
18713254,33051095
18713254,23779324
18713254,32498545
18713254,53297035
18713254,90420314
18713254,18671559
18713254,14075928
18713254,13058232
18713254,48410093
18713254,498189324
18713254,228794007
18713254,14824849
18713254,26658046
18713254,12925072
18713254,54964162
18713254,96164737
90420314,18266654
90420314,7070482
90420314,14497313
90420314,31353077
90420314,48410093
90420314,32498545
90420314,20196258
90420314,19678610
90420314,1715051
90420314,78767466
90420314,40511475
90420314,24807616
90420314,13992132
90420314,407977463
90420314,50735431
90420314,96164737
90420314,18671559
90420314,16284388
90420314,38536306
90420314,33051095
90420314,88328282
90420314,23697509
90420314,14824849
14497313,92717138
14497313,19678610
14497313,18950402
14497313,24807616
14497313,37788181
14497313,17017636
14497313,54964162
14497313,81236738
14497313,62290422
14497313,7070482
14497313,96164737
14497313,50735431
14497313,87595338
14497313,50205873
14497313,48410093
14497313,18671559
14497313,14075928
14497313,13992132
14497313,53297035
14497313,807095
14497313,178456134
14497313,23697509
14497313,42343110
14497313,169686021
125481462,133093395
125481462,54964162
125481462,18671559
125481462,807095
125481462,1715051
125481462,62290422
125481462,17017636
125481462,48410093
125481462,50735431
125481462,19678610
125481462,200163448
125481462,33051095
125481462,155823836
125481462,31353077
26658046,27457788
26658046,14075928
26658046,24807616
26658046,33051095
26658046,36686415
26658046,62290422
26658046,20196258
26658046,14824849
26658046,24447643
26658046,30271564
48410093,19678610
48410093,27457788
48410093,18950402
48410093,37788181
48410093,288452305
48410093,23779324
48410093,62290422
48410093,38536306
48410093,50735431
48410093,19404587
48410093,20793816
48410093,200163448
48410093,275197798
48410093,24447643
48410093,20196258
48410093,33051095
48410093,20221159
48410093,133093395
48410093,169686021
48410093,30271564
48410093,155823836
48410093,32498545
25209206,30271564
25209206,50735431
25209206,32498545
25209206,53297035
25209206,348785149
25209206,37788181
25209206,31353077
25209206,18950402
25209206,500042487
25209206,133064408
25209206,227347152
25209206,275197798
25209206,23697509
25209206,14022672
30271564,31353077
30271564,32498545
30271564,123015364
30271564,288452305
30271564,23779324
30271564,20196258
30271564,50735431
30271564,87595338
30271564,19678610
30271564,62290422
30271564,27457788
30271564,14075928
30271564,14022672
24447643,18671559
24447643,215060612
24447643,178456134
24447643,31353077
24447643,33051095
24447643,407977463
24447643,50205873
24447643,50735431
24447643,19678610
24447643,14075928
24447643,27457788
24447643,228794007
24447643,19404587
18671559,18950402
18671559,275197798
18671559,14075928
18671559,13058232
18671559,178456134
18671559,62290422
18671559,37788181
18671559,92717138
18671559,1715051
18671559,288452305
18671559,32498545
18671559,42343110
18671559,31353077
18671559,20196258
18671559,215060612
18671559,53297035
18671559,807095
18671559,50735431
18671559,23779324
18671559,12925072
18671559,87595338
18671559,19678610
18671559,14824849
18671559,24807616
18671559,13992132
53297035,50205873
53297035,228794007
53297035,32498545
53297035,19678610
53297035,1715051
53297035,54964162
53297035,50735431
53297035,33051095
53297035,205302299
50205873,807095
50205873,87595338
50205873,23779324
50205873,14824849
50205873,19678610
50205873,407977463
50205873,33051095
50205873,1715051
50205873,14075928
50205873,500042487
50205873,215060612
50205873,275197798
50205873,20172395
50205873,205302299
50205873,36686415
50205873,24807616
50205873,288452305
275197798,14824849
275197798,17017636
275197798,215060612
275197798,133093395
275197798,33051095
275197798,288452305
275197798,24807616
275197798,37788181
275197798,19404587
275197798,50735431
275197798,178456134
275197798,27457788
275197798,62290422
275197798,20221159
275197798,96164737
275197798,498182878
275197798,13992132
275197798,498184465
178456134,12925072
178456134,19678610
178456134,807095
178456134,13058232
178456134,288452305
178456134,407977463
178456134,50735431
178456134,18950402
178456134,31353077
178456134,228794007
178456134,13992132
178456134,1715051
178456134,498182878
178456134,14075928
178456134,13274322
178456134,81236738
178456134,37788181
178456134,24807616
178456134,215060612
178456134,200163448
12925072,92717138
12925072,13058232
12925072,24940327
12925072,65184105
12925072,33051095
12925072,288452305
12925072,12986812
12925072,7070482
12925072,50735431
12925072,119161828
12925072,23697509
12925072,18950402
498182878,78767466
498182878,13992132
498182878,81236738
498182878,498306782
498182878,498189324
498182878,498213642
498182878,498184465
498182878,96164737
498182878,31353077
498182878,200163448
498182878,116804871
498182878,17017636
498182878,13274322
50735431,37788181
50735431,33051095
50735431,14075928
50735431,38536306
50735431,54964162
50735431,113425681
50735431,62290422
50735431,262359713
50735431,24807616
50735431,1715051
50735431,155823836
50735431,27457788
50735431,14824849
50735431,20221159
50735431,20793816
50735431,23737582
50735431,228794007
50735431,200163448
50735431,20196258
50735431,17017636
50735431,42343110
50735431,32498545
50735431,19362341
50735431,19404587
50735431,36686415
50735431,87595338
50735431,807095
50735431,23779324
50735431,237930644
50735431,141303634
50735431,31353077
50735431,133093395
50735431,20172395
50735431,65184105
50735431,81236738
50735431,169686021
50735431,288452305
17017636,19678610
17017636,14075928
17017636,288452305
17017636,33051095
17017636,228794007
17017636,87595338
17017636,31353077
24807616,96164737
24807616,36686415
24807616,54964162
24807616,14824849
24807616,288452305
24807616,23697509
24807616,215060612
24807616,18266654
24807616,18950402
24807616,19678610
19678610,133093395
19678610,807095
19678610,32498545
19678610,42343110
19678610,169686021
19678610,38536306
19678610,116804871
19678610,13992132
19678610,36686415
19678610,27457788
19678610,19362341
19678610,13274322
19678610,14075928
19678610,288452305
19678610,498306782
19678610,20172395
19678610,407977463
19678610,37788181
19678610,18950402
19678610,54964162
19678610,62290422
19678610,20221159
19678610,215060612
19678610,20196258
19678610,31353077
19678610,19404587
19678610,14824849
288452305,27457788
288452305,200163448
288452305,33051095
288452305,20196258
288452305,498184465
288452305,87595338
288452305,13058232
288452305,119161828
288452305,62290422
288452305,14824849
288452305,205302299
288452305,31353077
288452305,1715051
498213642,498184465
498213642,16986563
498213642,31353077
498213642,498306782
498213642,96164737
498213642,32498545
18950402,20793816
18950402,81236738
18950402,13992132
18950402,498184465
18950402,14948334
18950402,16590125
18950402,96164737
18950402,23697509
18950402,13058232
18950402,498306782
18950402,498189324
33051095,1715051
33051095,27457788
33051095,62290422
33051095,113425681
33051095,133093395
33051095,87595338
33051095,32498545
33051095,54964162
33051095,13058232
33051095,19362341
33051095,155823836
33051095,20196258
33051095,19404587
33051095,38536306
33051095,36686415
33051095,14824849
33051095,20221159
33051095,215060612
33051095,42343110
33051095,31353077
33051095,807095
14075928,13992132
14075928,205302299
14075928,21816247
14075928,20221159
14075928,24940327
14075928,14948334
14075928,1715051
14075928,155823836
14075928,29726385
14075928,87595338
14075928,19404587
14075928,92717138
14075928,228794007
14075928,16986563
14075928,40511475
14075928,23697509
88328282,14824849
88328282,20221159
88328282,23779324
88328282,62290422
348785149,31353077
348785149,20196258
348785149,14824849
87595338,1715051
87595338,155823836
87595338,62290422
87595338,36686415
133093395,27457788
133093395,96164737
133093395,20196258
133093395,200163448
19404587,14824849
19404587,54964162
19404587,27457788
19404587,40511475
19404587,7070482
19404587,498184465
19404587,807095
14824849,62290422
14824849,13058232
14824849,37788181
14824849,18266654
14824849,20221159
14824849,23779324
14824849,54964162
14824849,78767466
14824849,1715051
14824849,407977463
14824849,215060612
14824849,38536306
14824849,500042487
14824849,13992132
14824849,31353077
14824849,200163448
14824849,119161828
14824849,155823836
169686021,92717138
169686021,23697509
169686021,23779324
169686021,96164737
169686021,205302299
169686021,228794007
169686021,62290422
169686021,23737582
169686021,1715051
19362341,13992132
19362341,23671862
19362341,807095
19362341,24940327
14022672,40511475
14022672,23697509
14022672,227347152
14022672,32498545
14022672,133064408
14022672,16986563
14022672,31353077
40511475,69491538
40511475,23737582
40511475,31353077
40511475,57034964
40511475,23697509
807095,7070482
807095,24940327
807095,16986563
807095,116804871
807095,155823836
807095,205302299
807095,23697509
54964162,133064408
54964162,116804871
54964162,16986563
54964162,23697509
54964162,215060612
54964162,27457788
54964162,13992132
13992132,407977463
13992132,116804871
13992132,498184465
13992132,81236738
13992132,23697509
13992132,31353077
13992132,27457788
13992132,37788181
13992132,200163448
7070482,27457788
7070482,20221159
27457788,155823836
27457788,498306782
27457788,92717138
27457788,228794007
27457788,200163448
27457788,498184465
27457788,18266654
27457788,31353077
27457788,96164737
13058232,23697509
13058232,92717138
13058232,65184105
13058232,119161828
1715051,31353077
1715051,215060612
1715051,32498545
36686415,119161828
36686415,215060612
36686415,407977463
36686415,228794007
36686415,498306782
96164737,498306782
96164737,32498545
96164737,20221159
96164737,215060612
96164737,62290422
96164737,500042487
96164737,498189324
96164737,44312605
96164737,498184465
96164737,251496825
96164737,81236738
96164737,92717138
96164737,20793816
96164737,407977463
498306782,498184465
498306782,81236738
498306782,498189324
498306782,13274322
498306782,116804871
407977463,78767466
407977463,62290422
407977463,20196258
407977463,31353077
37788181,20221159
37788181,215060612
141303634,23697509
141303634,498184465
228794007,205302299
228794007,20221159
228794007,215060612
498184465,31353077
498184465,133064408
498184465,81236738
498184465,498189324
62290422,23779324
62290422,16590125
62290422,20221159
20221159,23671862
20221159,92717138
20221159,38536306
23697509,227347152
23697509,20196258
23697509,262359713
23697509,32498545
23697509,16986563
23697509,237930644
23697509,133064408
23697509,69491538
23697509,65184105
16986563,133064408
81236738,113425681
81236738,20793816
81236738,498189324
23737582,57034964
23737582,69491538
20196258,31353077
20196258,38536306
20196258,32498545
20196258,500042487
155823836,38536306
155823836,500042487
23779324,31353077
215060612,20172395
78767466,32498545
78767466,119161828
78767466,20793816
32498545,18266654
32498545,31353077
42343110,38536306
119161828,31353077
31353077,262359713
31353077,18266654
205302299,262359713
38536306,18266654
57034964,69491538
20793816,262359713
20793816,14948334
