u,v
20108996,20106479
20108996,21339114
20108996,154446350
20108996,114636253
20108996,40094966
20108996,10779412
20108996,21405732
20108996,16358736
20108996,27403903
20108996,14574672
20108996,14237677
20108996,15577830
20108996,17787399
20108996,11991892
20108996,5553152
45862504,692513
45862504,21158690
45862504,1183041
45862504,76774950
45862504,11991892
45862504,18701960
45862504,21339114
45862504,175624200
42706449,20101482
42706449,20106479
42706449,19360730
42706449,175624200
42706449,15914915
42706449,18701960
16405179,114636253
16405179,16358736
16405179,1699641
20264425,16358736
20264425,154446350
20264425,20101482
20264425,15398649
20264425,114636253
20264425,15706062
20264425,1699641
20264425,14575292
20264425,14631169
20264425,127547078
20264425,21341573
20264425,23407381
20264425,15577830
20264425,19585920
20264425,14680498
20264425,21123687
16358736,128956175
16358736,19360730
16358736,14631169
16358736,63010830
16358736,25133745
16358736,27403903
16358736,40893066
16358736,5553152
16358736,18705330
16358736,154446350
16358736,1699641
16358736,18701960
16358736,15187067
16358736,40094966
16358736,20106479
16358736,10779412
16358736,18713759
16358736,28743809
16358736,30072713
16358736,15577830
16358736,16129121
16358736,14575292
16358736,11991892
16358736,15398649
16358736,28945516
16358736,71333777
16358736,127547078
16358736,11625912
16358736,21505046
16358736,14103991
16358736,20101482
16358736,23493152
16358736,17300093
16358736,114636253
16358736,65505759
16358736,42690407
16358736,23776156
16358736,15706062
16358736,36735522
16358736,49101109
16358736,23407381
16358736,14574672
16068360,114636253
16068360,11991892
16068360,169032978
16068360,18705330
16068360,10779412
16068360,14680498
16068360,14575292
16068360,15398649
16068360,49101109
16068360,25133745
16068360,127547078
16068360,15706062
16068360,19585920
16068360,23407381
114636253,53821910
114636253,36521667
114636253,14575292
114636253,16129121
114636253,58158888
114636253,15577830
114636253,20106479
114636253,21158690
114636253,42690407
114636253,22897766
114636253,24739574
114636253,17013763
114636253,76774950
114636253,11625912
114636253,11991892
114636253,9709902
114636253,40094966
114636253,18713759
114636253,20516554
114636253,14574672
114636253,19360730
114636253,10779412
114636253,15187067
114636253,15706062
114636253,63010830
114636253,2086511
114636253,17987196
114636253,49101109
114636253,25133745
114636253,21505046
114636253,60003995
114636253,15698746
114636253,22325597
114636253,26046300
114636253,20101482
114636253,18701960
114636253,14680498
114636253,169032978
114636253,5553152
114636253,71333777
114636253,154446350
114636253,14237677
114636253,23493152
114636253,21123687
114636253,668793
114636253,14631169
114636253,28743809
114636253,23407381
114636253,127547078
114636253,19585920
114636253,21405732
114636253,27403903
114636253,17300093
114636253,18705330
114636253,21341573
114636253,65505759
114636253,15189524
114636253,14103991
114636253,28945516
114636253,23776156
114636253,21453865
114636253,17787399
114636253,18625349
114636253,30072713
114636253,26441941
114636253,1699641
114636253,1183041
114636253,692513
114636253,15398649
128956175,15187067
128956175,151398803
128956175,14631169
128956175,11991892
128956175,10779412
128956175,18449101
14574672,15698746
14574672,20101482
14574672,18705330
14574672,23776156
14574672,14575292
14574672,127547078
14574672,1183041
14574672,58158888
14574672,15398649
14574672,30072713
14574672,11991892
11991892,21158690
11991892,15706062
11991892,20101482
11991892,18705330
11991892,42690407
11991892,1699641
11991892,19585920
11991892,27403903
11991892,21339114
11991892,15698746
11991892,19360730
11991892,14575292
11991892,18701960
11991892,20106479
11991892,17987196
11991892,14631169
11991892,18713759
11991892,2086511
11991892,14680498
11991892,21123687
11991892,15398649
11991892,1183041
11991892,14237677
11991892,21453865
11991892,175624200
10779412,15698746
10779412,40094966
10779412,18713314
10779412,14680498
10779412,20101482
10779412,127547078
10779412,23493152
10779412,26441941
10779412,58158888
10779412,15398649
10779412,27403903
10779412,14237677
10779412,19585920
10779412,14575292
10779412,24447643
10779412,15706062
10779412,18701960
10779412,17787399
10779412,175624200
10779412,18705330
10779412,18625349
10779412,1699641
10779412,5553152
10779412,36735522
10779412,1183041
15698746,2895661
15698746,15706062
15698746,668793
15698746,15914915
15698746,160870923
15698746,14237677
15698746,20101482
15698746,161237975
15698746,21341573
15698746,154446350
15698746,14575292
15698746,65505759
15698746,5553152
15698746,15577830
15698746,170214589
15698746,27403903
15698746,326524363
15698746,82980545
15698746,11625912
15698746,14631169
15698746,28583255
15698746,127547078
53821910,24739574
53821910,15577830
20106479,20101482
20106479,154446350
20106479,14237677
20106479,15577830
20106479,18705330
20106479,14631169
20106479,19360730
20106479,17987196
20106479,27403903
20106479,1183041
20106479,1699641
20106479,63010830
20106479,11625912
20106479,21123687
20106479,18701960
14631169,15187067
14631169,127547078
14631169,40893066
14631169,20101482
14631169,15577830
14631169,27403903
14631169,19585920
14631169,23776156
14631169,16129121
14631169,14237677
14631169,24739574
14631169,17987196
14631169,40094966
14631169,21405732
14631169,28945516
14631169,1183041
14631169,19360730
14631169,15398649
14631169,21123687
14631169,154446350
14631169,18705330
14631169,175624200
14631169,42690407
14631169,14575292
14631169,25133745
14631169,18701960
14631169,15706062
14631169,1699641
14631169,49101109
71333777,22897766
71333777,20101482
71333777,28743809
71333777,1699641
71333777,58158888
71333777,15398649
71333777,22325597
15187067,19697415
15187067,1183041
15187067,175624200
15187067,42690407
15187067,14237677
15187067,49101109
15187067,20101482
15187067,23776156
15187067,76774950
15187067,1699641
15187067,18701960
15187067,15398649
15187067,5553152
20101482,14575292
20101482,11625912
20101482,15398649
20101482,22325597
20101482,18705330
20101482,15706062
20101482,21405732
20101482,28945516
20101482,23493152
20101482,14103991
20101482,17013763
20101482,58158888
20101482,127547078
20101482,5553152
20101482,14237677
20101482,18701960
20101482,19360730
20101482,25133745
20101482,20516554
20101482,1699641
20101482,17300093
20101482,28743809
20101482,23776156
20101482,40893066
20101482,30072713
20101482,27403903
20101482,49101109
20101482,19585920
20101482,23407381
20101482,65505759
20101482,17787399
20101482,22897766
20101482,19697415
20101482,14680498
20101482,154446350
20101482,18625349
20101482,36521667
20101482,42690407
20101482,28071857
20101482,40094966
42690407,1699641
42690407,14575292
42690407,40094966
42690407,2086511
42690407,14237677
42690407,21123687
42690407,19585920
42690407,18701960
42690407,27403903
42690407,23776156
42690407,15189524
42690407,15398649
1699641,36735522
1699641,36521667
1699641,40893066
1699641,63010830
1699641,58158888
1699641,5553152
1699641,15706062
1699641,18713759
1699641,19360730
1699641,127547078
1699641,27403903
1699641,30072713
1699641,18705330
1699641,175624200
1699641,11625912
1699641,154446350
1699641,28743809
1699641,668793
1699641,14575292
1699641,17300093
15189524,14575292
15189524,15577830
15189524,65505759
18705330,21123687
18705330,692513
18705330,14237677
18705330,19360730
18705330,154446350
18705330,15398649
18705330,11625912
18705330,14680498
18705330,15706062
18705330,40094966
18705330,18713759
18705330,17987196
18705330,2086511
18705330,18701960
18705330,175624200
18705330,14575292
21123687,27403903
21123687,14575292
21123687,668793
21123687,21341573
21123687,11625912
21123687,9709902
21123687,5553152
21123687,15577830
21505046,23407381
21505046,24739574
21505046,25133745
21505046,5553152
23407381,21341573
23407381,17787399
23407381,14575292
23407381,15914915
23407381,17300093
23407381,17013763
23407381,15577830
23407381,5553152
23407381,65505759
23407381,27403903
23407381,154446350
22897766,18701960
22897766,22325597
22897766,1183041
22897766,18713759
22897766,19697415
22897766,18713314
25133745,49101109
25133745,21158690
25133745,127547078
25133745,18701960
27403903,17787399
27403903,21341573
27403903,175624200
27403903,5553152
27403903,9709902
27403903,15398649
27403903,21405732
27403903,21158690
27403903,14680498
27403903,14103991
27403903,14575292
27403903,19585920
27403903,15577830
27403903,18701960
27403903,18625349
27403903,19772827
27403903,1183041
27403903,58158888
27403903,19360730
27403903,76774950
27403903,263352652
27403903,40094966
27403903,14237677
27403903,49101109
27403903,21339114
27403903,24447643
64501379,21158690
64501379,19697415
12626522,690463
12626522,15697207
12626522,2895661
12626522,24636449
690463,15697207
21278996,14289331
21278996,19772827
21278996,175624200
21278996,76774950
21278996,21278515
21278996,21158690
154446350,14575292
154446350,18701960
154446350,127547078
154446350,15577830
154446350,14237677
154446350,19360730
154446350,15706062
154446350,21341573
154446350,17300093
154446350,5553152
154446350,49101109
11625912,2086511
11625912,14575292
11625912,30072713
11625912,36521667
11625912,21453865
11625912,14103991
11625912,1183041
2086511,19360730
2086511,14575292
2086511,15706062
2086511,18625349
2086511,17300093
2086511,30072713
14575292,30072713
14575292,127547078
14575292,175624200
14575292,19360730
14575292,28945516
14575292,17300093
14575292,18713759
14575292,668793
14575292,5553152
14575292,58158888
14575292,63010830
14575292,17987196
14575292,15577830
14575292,21453865
14575292,26441941
14575292,19585920
14575292,21405732
14575292,15398649
14575292,15706062
14575292,49101109
14575292,169032978
14575292,17787399
14575292,14237677
14575292,24739574
14575292,18701960
14237677,40094966
14237677,28945516
14237677,17300093
14237677,65505759
14237677,692513
14237677,668793
14237677,23493152
14237677,63010830
14237677,18701960
14237677,127547078
14237677,175624200
14237677,18713759
14237677,24739574
14237677,26441941
19697415,20516554
19697415,24447643
19697415,5553152
19360730,36521667
19360730,18713759
19360730,17787399
19360730,63010830
19360730,127547078
19360730,21453865
19360730,18701960
19360730,26441941
19360730,28945516
19360730,23493152
19360730,175624200
30072713,26441941
30072713,14103991
30072713,17787399
30072713,19585920
30072713,21453865
30072713,127547078
30072713,5553152
26441941,668793
26441941,14103991
14431630,28583255
14431630,2895661
14431630,15914915
24739574,1183041
24739574,26046300
24739574,15706062
24739574,127547078
21158690,102903198
21158690,151398803
21158690,76774950
21158690,18701960
21158690,28945516
102903198,18449101
102903198,1183041
23310922,15914915
36521667,1183041
2895661,15914915
2895661,170214589
2895661,3971891
2895661,20495756
5553152,21453865
5553152,15706062
5553152,19585920
5553152,18713759
5553152,58158888
5553152,127547078
5553152,169032978
5553152,175624200
5553152,65505759
5553152,1183041
21453865,127547078
21453865,14103991
63010830,1183041
63010830,15706062
40893066,15398649
40893066,18701960
36735522,40094966
36735522,14289331
161237975,18449101
161237975,3971891
161237975,9103242
17300093,15706062
17300093,692513
17300093,175624200
17300093,17787399
17300093,58158888
17300093,14680498
17300093,15398649
17300093,15577830
17300093,19585920
17300093,17987196
17300093,1183041
15706062,127547078
15706062,58158888
15706062,40094966
15706062,21341573
15706062,18713759
14289331,9103242
14289331,18713314
14289331,21278515
14289331,27577576
14289331,20495756
14289331,76707299
14289331,22474764
14289331,24636449
9103242,27577576
9103242,20495756
9103242,343918825
9103242,76707299
9103242,1183041
9103242,155921575
9103242,22474764
9103242,24447643
9103242,16755150
21341573,15914915
21341573,15577830
21341573,58158888
21341573,3971891
21341573,14680498
21341573,19585920
127547078,58158888
127547078,18701960
127547078,692513
127547078,15398649
127547078,65505759
17787399,692513
17787399,668793
17787399,1183041
28945516,49101109
28945516,58158888
28945516,1183041
28945516,175624200
28945516,18701960
40094966,19772827
40094966,21339114
40094966,175624200
40094966,49101109
40094966,18701960
18701960,175624200
18701960,18713759
18701960,19772827
18701960,1183041
18701960,692513
18701960,76774950
18701960,21339114
18713314,196540885
18713314,65505759
18713314,24636449
175624200,263352652
175624200,18713759
175624200,274766342
175624200,23493152
175624200,76774950
175624200,9709902
175624200,18625349
175624200,155921575
175624200,17013763
175624200,16755150
22325597,58158888
22325597,15398649
49101109,23493152
49101109,23776156
15577830,18713759
15577830,58158888
15577830,14680498
15577830,19585920
15577830,15398649
14680498,18713759
58158888,19585920
58158888,65505759
58158888,18625349
76774950,76707299
76774950,263352652
15914915,160870923
15914915,28583255
15914915,3971891
15914915,170214589
15914915,18449101
151398803,1183041
1183041,18449101
1183041,21339114
1183041,20701825
1183041,14103991
1183041,20495756
18499738,20701825
18499738,218143138
18499738,24447643
20701825,218143138
20701825,3971891
9709902,18713759
15697207,3971891
15697207,18449101
3971891,28583255
3971891,160870923
3971891,170214589
15398649,18713759
15398649,14103991
15398649,668793
15398649,23776156
19585920,14103991
22474764,24447643
22474764,20495756
22474764,27577576
22474764,16755150
24636449,18449101
27577576,76707299
27577576,16755150
27577576,343918825
27577576,20495756
16129121,18713759
65505759,21339114
18449101,170214589
18449101,20495756
20495756,343918825
20495756,76707299
20495756,16755150
20495756,155921575
20495756,24447643
343918825,16755150
343918825,76707299
343918825,274766342
343918825,155921575
76707299,24447643
668793,18713759
692513,50159752
692513,21339114
18713759,169032978
18713759,23493152
145503679,13818992
13818992,50305919
21278515,41498727
274766342,82980545
