u,v
206421406,236980532
206421406,20565284
206421406,20508222
41596377,171005817
41596377,27711339
41596377,141303634
41596377,47090533
41596377,486061584
41596377,170002596
41596377,71091067
41596377,24529777
41596377,14874125
41596377,28301551
41596377,172887151
41596377,168767461
41596377,123048985
41596377,33732317
41596377,17753033
41596377,18713254
41596377,69394398
41596377,27136199
41596377,255208221
41596377,106823281
41596377,24341373
41596377,139791861
41596377,210916584
41596377,46345843
41596377,43302753
171005817,14874125
171005817,24341373
171005817,170002596
171005817,238475531
171005817,123048985
171005817,24447643
171005817,47090533
171005817,141183218
171005817,33732317
171005817,353824303
171005817,38667163
171005817,58528137
171005817,27711339
171005817,106823281
171005817,210916584
171005817,89018574
171005817,255208221
171005817,14583400
171005817,139791861
171005817,26098254
171005817,100684909
171005817,18897091
171005817,89366493
171005817,43302753
171005817,344634424
171005817,94340379
28301551,71091067
28301551,106823281
28301551,168767461
28301551,515722353
28301551,33175115
28301551,58528137
28301551,172887151
28301551,50002463
28301551,123048985
28301551,36695656
28301551,24529777
28301551,89556802
28301551,170002596
28301551,105251590
28301551,214065051
28301551,51347326
52087269,24447643
52087269,211287423
52087269,20010173
52087269,19705865
52087269,19994634
52087269,20508222
52087269,20253656
52087269,20067778
52087269,14247723
52087269,17208738
52087269,17753033
17753033,20508222
17753033,20067778
17753033,26003792
17753033,172887151
17753033,44874400
17753033,47602298
17753033,102349515
17753033,27012213
17753033,386654472
17753033,225418717
17753033,15439395
17753033,19994634
17753033,20054249
17753033,44101412
17753033,20010173
17753033,22548403
17753033,18713254
17753033,46345843
17753033,17336417
17753033,38259087
17753033,17208738
17753033,47090533
17753033,19583545
17753033,20253656
17753033,24447643
17753033,19702854
17753033,214065051
17471554,17470801
17471554,17344075
17471554,89018574
17471554,86608231
17471554,22373497
17471554,36695656
20054249,20010173
20054249,20508222
20054249,19111767
20054249,25489250
20054249,44874400
20054249,19702854
20054249,20565284
20054249,76997832
20054249,12152402
20054249,19705865
20054249,17208738
20054249,44101412
20054249,15439395
20054249,95465386
255208221,44101412
255208221,123048985
255208221,18713254
44101412,20508222
44101412,20067778
44101412,17208738
44101412,19111767
44101412,21089219
44101412,17336417
44101412,18980276
44101412,102349515
44101412,24447643
44101412,25489250
44101412,46345843
44101412,19702854
44101412,26003792
44101412,74812615
44101412,12152402
44101412,126596564
44101412,95465386
44101412,386654472
44101412,19970709
44101412,5402612
40039442,27930140
40039442,23218693
40039442,22373497
40039442,89366493
40039442,105368263
64544431,21089219
64544431,5402612
64544431,20010173
64544431,93923056
21089219,102349515
21089219,15439395
21089219,126596564
21089219,20508222
21089219,17208738
21089219,47602298
21089219,386654472
17208738,386654472
17208738,20010173
17208738,20067778
17208738,158900583
17208738,25489250
17208738,12152402
17208738,95465386
17208738,16323833
17208738,14583400
17208738,102349515
17208738,26003792
17208738,58233603
17208738,20508222
17208738,19970709
17208738,44874400
17208738,24447643
17208738,27930140
17208738,20565284
17208738,5402612
17208738,22548403
17208738,15439395
17208738,27711339
17208738,17336417
17208738,19702854
17208738,19111767
17208738,18713254
17208738,38259087
17208738,46345843
50002463,106823281
50002463,170002596
50002463,24529777
50002463,89556802
50002463,172887151
50002463,105251590
50002463,71091067
50002463,160817572
50002463,137524817
50002463,515722353
50002463,168767461
106823281,172887151
106823281,170002596
106823281,24529777
106823281,51347326
106823281,36695656
106823281,71091067
106823281,97768878
106823281,168767461
106823281,105251590
106823281,89556802
106823281,123048985
106823281,43302753
106823281,33175115
213319874,25489250
213319874,214153705
213319874,19583545
213319874,236980532
213319874,89366493
213319874,210916584
213319874,23218693
213319874,89018574
213319874,225418717
213319874,139791861
213319874,213745334
16437488,19705865
16437488,20253656
16437488,20565284
16437488,14583400
16437488,19994634
16437488,15439395
16437488,18713254
19705865,20565284
19705865,19494287
19705865,20253656
19705865,19994634
19705865,19494097
19705865,155876965
19705865,17336417
19705865,22548403
19705865,386654472
19705865,5402612
214153705,386654472
214153705,223165982
214153705,33496261
214153705,17210050
214153705,16824146
214153705,46345843
214153705,236980532
214153705,225418717
214153705,93923056
214153705,19583545
214153705,213745334
214153705,179173379
214153705,19702854
386654472,19583545
386654472,12152402
386654472,33496261
386654472,178925575
386654472,95465386
386654472,444000685
386654472,47602298
386654472,20253656
386654472,46345843
386654472,102349515
386654472,93923056
25572420,18897091
25572420,36695656
25572420,22373497
105251590,24529777
105251590,36695656
105251590,168767461
105251590,33175115
105251590,172887151
105251590,123048985
105251590,51347326
105251590,48401464
105251590,214065051
236980532,223165982
236980532,19583545
236980532,225418717
236980532,33496261
236980532,17210050
236980532,16824146
236980532,179173379
236980532,93923056
168767461,515722353
168767461,89556802
168767461,97768878
168767461,123048985
168767461,51347326
168767461,24529777
168767461,71091067
168767461,33175115
168767461,43302753
168767461,214065051
168767461,137524817
168767461,170002596
168767461,36695656
168767461,105368263
168767461,172887151
515722353,33175115
515722353,89556802
515722353,51347326
226923198,420318016
226923198,16824146
226923198,17210050
226923198,19583545
226923198,33496261
15439395,20067778
15439395,341258707
15439395,18980276
15439395,52344859
15439395,26003792
15439395,19702854
15439395,46345843
15439395,38259087
15439395,31526993
15439395,86608231
15439395,17210050
15439395,18713254
15439395,33496261
15439395,22548403
15439395,22373497
15439395,44874400
15439395,19111767
15439395,19583545
15439395,20010173
15439395,19994634
15439395,29871826
15439395,170002596
15439395,211287423
15439395,27012213
15439395,20508222
15439395,25489250
15439395,89503894
15439395,24447643
15439395,48401464
15439395,102349515
15439395,275215221
15439395,40306315
15439395,20565284
15439395,20253656
20067778,20010173
20067778,44874400
20067778,24447643
20067778,19111767
20067778,20253656
20067778,17210050
20067778,5402612
20067778,18980276
22548403,26003792
22548403,5402612
22548403,52344859
22548403,36695656
22548403,18713254
22548403,44874400
22548403,102349515
22548403,20508222
22548403,24447643
22548403,27711339
22548403,33175115
26003792,19111767
26003792,18713254
26003792,20010173
26003792,20253656
26003792,102349515
26003792,48401464
26003792,24447643
33496261,211237817
33496261,213745334
33496261,16824146
33496261,19583545
33496261,179173379
33496261,225418717
33496261,283133921
33496261,5402612
33496261,46345843
33496261,223165982
33496261,420318016
33496261,19702854
211237817,16824146
211237817,17210050
211237817,19583545
211237817,420318016
211237817,225418717
19111767,24447643
19111767,27012213
19111767,44874400
19111767,20010173
19111767,18713254
19111767,19994634
19111767,19583545
19111767,102349515
19111767,48401464
19111767,20253656
19111767,52344859
19494097,20253656
19494097,155876965
19494097,18980276
19494097,19494287
36695656,210916584
36695656,85066997
36695656,141183218
36695656,137524817
36695656,38667163
36695656,89366493
36695656,160817572
36695656,18897091
36695656,562709391
36695656,43302753
36695656,100684909
36695656,24529777
36695656,20908620
36695656,24447643
36695656,17344075
36695656,23218693
36695656,71091067
36695656,353824303
36695656,170002596
36695656,139791861
36695656,238475531
36695656,14874125
210916584,18897091
210916584,139791861
210916584,211287423
210916584,33175115
20010173,14247723
20010173,20508222
20010173,102349515
20010173,95465386
20010173,18980276
20010173,5402612
18980276,24447643
18980276,25489250
18980276,18713254
18980276,19994634
18980276,44874400
18980276,19583545
18980276,102349515
18980276,22373497
24447643,44874400
24447643,5402612
24447643,18713254
24447643,17210050
24447643,48401464
24447643,31526993
24447643,58528137
24447643,19994634
24447643,27708496
24447643,46345843
24447643,12116282
24447643,19702854
24447643,102349515
24447643,19583545
24447643,47602298
5402612,39133880
5402612,167508096
5402612,12152402
5402612,22373497
5402612,79177959
5402612,211287423
5402612,19994634
5402612,18713254
5402612,127356461
27711339,102349515
27711339,17344075
27711339,86608231
27711339,70842829
27711339,93923056
27711339,24341373
27711339,22373497
27711339,33175115
420318016,46345843
420318016,16824146
420318016,19583545
420318016,17210050
40812504,141303634
40812504,102349515
40812504,275686586
40812504,69394398
141303634,275686586
141303634,33175115
141303634,27136199
141303634,69394398
141303634,102349515
33175115,58233603
33175115,94340379
33175115,172887151
33175115,158900583
33175115,275215221
33175115,39133880
33175115,71091067
33175115,170002596
33175115,24529777
33175115,51347326
33175115,89556802
33175115,137524817
33175115,27136199
33175115,43302753
33175115,38259087
102349515,39133880
102349515,27136199
102349515,275686586
102349515,58233603
102349515,20508222
102349515,38259087
102349515,24341373
102349515,18713254
102349515,95465386
102349515,76997832
102349515,17336417
102349515,56927066
102349515,275215221
102349515,33732317
102349515,158900583
102349515,20565284
102349515,44874400
102349515,14583400
102349515,58528137
102349515,27930140
102349515,89503894
102349515,46345843
48401464,31526993
48401464,170002596
48401464,353824303
48401464,141183218
48401464,18713254
48401464,139791861
48401464,172887151
48401464,211287423
48401464,76997832
93923056,14583400
93923056,89018574
93923056,16824146
93923056,19583545
93923056,17344075
93923056,225418717
93923056,76997832
93923056,213745334
93923056,93479142
93923056,58528137
93923056,56927066
93923056,52344859
93923056,58233603
39133880,58233603
39133880,89503894
39133880,160817572
39133880,126596564
24341373,86608231
24341373,105368263
24341373,22373497
71091067,123048985
71091067,51347326
14874125,238475531
14874125,127356461
14874125,74812615
14874125,139791861
14874125,89366493
14874125,22373497
14874125,85066997
14874125,211287423
14874125,26098254
14874125,17344075
95465386,19702854
95465386,20508222
95465386,12152402
95465386,17336417
95465386,167508096
95465386,88930844
95465386,19970709
95465386,126596564
19702854,19970709
19702854,12152402
19702854,20508222
19702854,19583545
24529777,172887151
24529777,51347326
24529777,562709391
24529777,38667163
24529777,123048985
24529777,214065051
186404598,271310204
186404598,14583400
186404598,341258707
271310204,20253656
271310204,14583400
271310204,341258707
20508222,214065051
20508222,126596564
562709391,89366493
562709391,23218693
562709391,38667163
89366493,18897091
89366493,100684909
89366493,70842829
89366493,89018574
89366493,22373497
89366493,238475531
89366493,27930140
89366493,23218693
89366493,211287423
89366493,38667163
19583545,18713254
19583545,213745334
19583545,179173379
19583545,46345843
19583545,223165982
19583545,225418717
19583545,283133921
19583545,44874400
19583545,16824146
19583545,17210050
19583545,25489250
283133921,213745334
283133921,17210050
283133921,16824146
18897091,211287423
18897091,100684909
18897091,26098254
18897091,12116282
18897091,141183218
18897091,139791861
38667163,70842829
16824146,75957652
16824146,17210050
16824146,223165982
16824146,179173379
16824146,225418717
16824146,213745334
16824146,46345843
58233603,94340379
58233603,105368263
58233603,51347326
58233603,69394398
20253656,19994634
20253656,20565284
20253656,25489250
20253656,17336417
20253656,341258707
20253656,17344075
20253656,19494287
20253656,14583400
20253656,155876965
19994634,25489250
19994634,17336417
19994634,44874400
19994634,18713254
19994634,14583400
213745334,179173379
213745334,225418717
213745334,17210050
88930844,20565284
88930844,126596564
225418717,179173379
225418717,17210050
18713254,44874400
18713254,27012213
18713254,52344859
18713254,17210050
18713254,211287423
18713254,25489250
18713254,40306315
18713254,22373497
18713254,47602298
18713254,38259087
20565284,126596564
43302753,47090533
43302753,123048985
43302753,74812615
43302753,105368263
43302753,94340379
43302753,51347326
14583400,341258707
14583400,127356461
31526993,160817572
31526993,211287423
31526993,25489250
172887151,353824303
172887151,97768878
172887151,137524817
172887151,89556802
172887151,170002596
12116282,275215221
12116282,100684909
12116282,70842829
275215221,40306315
275215221,211287423
97768878,137524817
97768878,89556802
97768878,56927066
17344075,22373497
17344075,89018574
17344075,86608231
17344075,17470801
12152402,19970709
44874400,25489250
44874400,27012213
44874400,22373497
44874400,17336417
44874400,40306315
89556802,123048985
89556802,214065051
89556802,51347326
89556802,170002596
89556802,137524817
46345843,19970709
46345843,17336417
46345843,27012213
46345843,179173379
14247723,86608231
14247723,211287423
100684909,141183218
100684909,105368263
100684909,211287423
100684909,22373497
25489250,155876965
25489250,170002596
25489250,126596564
25489250,74812615
25489250,52344859
20908620,27012213
20908620,123048985
26098254,74812615
170002596,137524817
170002596,123048985
27012213,27708496
27012213,17336417
27012213,58528137
27012213,26869743
27012213,27281445
22373497,27930140
22373497,23911410
22373497,23218693
22373497,76997832
89018574,17470801
89018574,86608231
47602298,86608231
211287423,76997832
211287423,141183218
211287423,237670274
211287423,70842829
211287423,74812615
211287423,56927066
27708496,26869743
27930140,23218693
51347326,94340379
85066997,127356461
85066997,238475531
85066997,139791861
19494287,155876965
27136199,158900583
27136199,275686586
27136199,69394398
178925575,222799749
158900583,275686586
52344859,93479142
32813335,29599482
32813335,40306315
275686586,69394398
70842829,238475531
94340379,26820380
40306315,38259087
40306315,29599482
444000685,222799749
222799749,214065051
214065051,295772191
76997832,56927066
76997832,58528137
38259087,58528137
167508096,79177959
105368263,23911410
29871826,89503894
79177959,20188422
